"mnth","hr","holiday","weekday","weathersit","temp","atemp","humidity","windspeed","total"
"Dec","8 AM","No","Monday","Good",34.52,26.6036,75,12.998,397
"Dec","9 AM","No","Monday","Good",36.212,28.39748,69,15.0013,183
"Dec","12 PM","No","Monday","Good",42.98,35.59676,61,22.0028,141
"Dec","1 PM","No","Monday","Good",46.364,39.1964,49,22.0028,142
"Dec","3 PM","No","Monday","Good",49.748,49.99532,46,11.0014,159
"Dec","4 PM","No","Monday","Good",51.44,51.80108,40,16.9979,208
"Dec","5 PM","No","Monday","Good",49.748,49.99532,46,12.998,378
"Dec","6 PM","No","Monday","Good",48.056,44.6018,50,12.998,354
"Dec","7 PM","No","Monday","Fair",48.056,44.6018,53,11.0014,251
"Dec","8 PM","No","Monday","Good",51.44,51.80108,40,11.0014,206
"Dec","9 PM","No","Monday","Fair",48.056,44.6018,53,8.9981,127
"Dec","10 PM","No","Monday","Fair",48.056,44.6018,57,11.0014,107
"Dec","11 PM","No","Monday","Good",48.056,44.6018,53,11.0014,60
"Dec","2 AM","No","Tuesday","Fair",46.364,46.39568,61,0,11
"Dec","3 AM","No","Tuesday","Fair",46.364,46.39568,61,0,2
"Dec","4 AM","No","Tuesday","Fair",48.056,46.39568,53,7.0015,4
"Dec","7 AM","No","Tuesday","Fair",48.056,48.20144,62,0,268
"Dec","8 AM","No","Tuesday","Fair",53.132,53.59496,54,6.0032,432
"Dec","9 AM","No","Tuesday","Fair",48.056,48.20144,66,0,259
"Dec","10 AM","No","Tuesday","Fair",53.132,53.59496,58,12.998,129
"Dec","11 AM","No","Tuesday","Fair",51.44,51.80108,62,11.0014,129
"Dec","12 PM","No","Tuesday","Fair",54.824,55.40072,54,8.9981,175
"Dec","1 PM","No","Tuesday","Fair",54.824,55.40072,54,8.9981,181
"Dec","2 PM","No","Tuesday","Fair",54.824,55.40072,58,7.0015,138
"Dec","3 PM","No","Tuesday","Fair",54.824,55.40072,54,0,154
"Dec","4 PM","No","Tuesday","Good",54.824,55.40072,54,0,238
"Dec","5 PM","No","Tuesday","Good",51.44,51.80108,62,11.0014,431
"Dec","6 PM","No","Tuesday","Good",49.748,49.99532,66,12.998,411
"Dec","7 PM","No","Tuesday","Good",49.748,49.99532,66,0,224
"Dec","8 PM","No","Tuesday","Good",48.056,48.20144,66,0,147
"Dec","11 PM","No","Tuesday","Fair",49.748,49.99532,62,0,53
"Dec","12 AM","No","Wednesday","Fair",46.364,42.79604,71,8.9981,25
"Dec","1 AM","No","Wednesday","Fair",48.056,46.39568,66,7.0015,11
"Dec","2 AM","No","Wednesday","Fair",48.056,48.20144,71,0,4
"Dec","3 AM","No","Wednesday","Fair",48.056,48.20144,71,0,2
"Dec","4 AM","No","Wednesday","Fair",48.056,48.20144,71,0,2
"Dec","5 AM","No","Wednesday","Fair",49.748,49.99532,82,7.0015,28
"Dec","6 AM","No","Wednesday","Fair",48.056,48.20144,87,0,76
"Dec","7 AM","No","Wednesday","Fair",48.056,46.39568,87,7.0015,229
"Dec","8 AM","No","Wednesday","Bad",48.056,48.20144,93,0,405
"Dec","10 AM","No","Wednesday","Fair",58.208,59.00036,82,27.9993,89
"Dec","11 AM","No","Wednesday","Fair",58.208,59.00036,82,27.9993,56
"Dec","1 PM","No","Wednesday","Bad",54.824,55.40072,94,19.9995,58
"Dec","2 PM","No","Wednesday","Fair",58.208,59.00036,88,23.9994,51
"Dec","3 PM","No","Wednesday","Fair",58.208,59.00036,88,26.0027,61
"Dec","4 PM","No","Wednesday","Bad",54.824,55.40072,100,22.0028,101
"Dec","5 PM","No","Wednesday","Bad",54.824,55.40072,100,22.0028,229
"Dec","6 PM","No","Wednesday","Fair",54.824,55.40072,100,19.9995,280
"Dec","8 PM","No","Wednesday","Fair",59.9,60.79424,94,23.9994,167
"Dec","10 PM","No","Wednesday","Good",59.9,60.79424,88,16.9979,105
"Dec","11 PM","No","Wednesday","Good",59.9,60.79424,88,12.998,54
"Dec","12 AM","No","Thursday","Fair",59.9,60.79424,82,7.0015,27
"Dec","1 AM","No","Thursday","Good",54.824,55.40072,94,6.0032,15
"Dec","2 AM","No","Thursday","Good",58.208,59.00036,82,7.0015,11
"Dec","3 AM","No","Thursday","Good",54.824,55.40072,67,11.0014,6
"Dec","4 AM","No","Thursday","Good",49.748,49.99532,82,8.9981,3
"Dec","5 AM","No","Thursday","Good",49.748,49.99532,82,0,16
"Dec","6 AM","No","Thursday","Good",48.056,48.20144,87,0,64
"Dec","7 AM","No","Thursday","Good",46.364,46.39568,93,0,186
"Dec","8 AM","No","Thursday","Fair",48.056,48.20144,87,0,343
"Dec","9 AM","No","Thursday","Fair",49.748,49.99532,87,6.0032,228
"Dec","10 AM","No","Thursday","Fair",51.44,51.80108,82,6.0032,141
"Dec","1 PM","No","Thursday","Fair",56.516,57.1946,63,0,188
"Dec","2 PM","No","Thursday","Fair",56.516,57.1946,63,0,159
"Dec","3 PM","No","Thursday","Fair",58.208,59.00036,59,0,214
"Dec","4 PM","No","Thursday","Fair",56.516,57.1946,63,0,256
"Dec","5 PM","No","Thursday","Fair",54.824,55.40072,67,11.0014,356
"Dec","7 PM","No","Thursday","Fair",54.824,55.40072,62,0,142
"Dec","8 PM","No","Thursday","Bad",53.132,53.59496,71,0,33
"Dec","9 PM","No","Thursday","Bad",53.132,53.59496,71,0,17
"Dec","12 AM","No","Friday","Bad",51.44,51.80108,87,12.998,9
"Dec","2 AM","No","Friday","Bad",49.748,49.99532,94,8.9981,13
"Dec","3 AM","No","Friday","Bad",49.748,49.99532,94,8.9981,4
"Dec","4 AM","No","Friday","Bad",49.748,49.99532,94,19.0012,2
"Dec","5 AM","No","Friday","Good",48.056,44.6018,93,12.998,8
"Dec","7 AM","No","Friday","Good",49.748,49.99532,82,15.0013,92
"Dec","8 AM","No","Friday","Good",51.44,51.80108,76,16.9979,182
"Dec","9 AM","No","Friday","Good",51.44,51.80108,66,19.9995,156
"Dec","10 AM","No","Friday","Good",51.44,51.80108,62,23.9994,104
"Dec","11 AM","No","Friday","Good",51.44,51.80108,58,30.0026,174
"Dec","12 PM","No","Friday","Good",51.44,51.80108,54,35.0008,170
"Dec","1 PM","No","Friday","Good",51.44,51.80108,50,31.0009,194
"Dec","2 PM","No","Friday","Good",51.44,51.80108,54,27.9993,200
"Dec","3 PM","No","Friday","Good",49.748,49.99532,54,23.9994,203
"Dec","5 PM","No","Friday","Good",48.056,44.6018,53,15.0013,140
"Dec","6 PM","No","Friday","Good",48.056,42.79604,50,16.9979,95
"Dec","8 PM","No","Friday","Good",44.672,39.1964,61,22.0028,50
"Dec","9 PM","No","Friday","Good",44.672,39.1964,61,15.0013,32
"Dec","10 PM","No","Friday","Good",44.672,41.00216,66,12.998,47
"Dec","12 AM","No","Saturday","Fair",44.672,41.00216,70,11.0014,23
"Dec","1 AM","No","Saturday","Fair",44.672,44.6018,66,0,16
"Dec","2 AM","No","Saturday","Fair",44.672,42.79604,66,6.0032,26
"Dec","3 AM","No","Saturday","Fair",44.672,42.79604,70,6.0032,5
"Dec","4 AM","No","Saturday","Fair",44.672,41.00216,66,11.0014,3
"Dec","5 AM","No","Saturday","Fair",44.672,41.00216,66,11.0014,4
"Dec","6 AM","No","Saturday","Fair",42.98,39.1964,75,11.0014,10
"Dec","7 AM","No","Saturday","Good",42.98,35.59676,70,23.9994,10
"Dec","8 AM","No","Saturday","Good",41.288,35.59676,70,12.998,27
"Dec","9 AM","No","Saturday","Good",42.98,35.59676,45,27.9993,56
"Dec","10 AM","No","Saturday","Good",42.98,33.80288,42,32.9975,56
"Dec","11 AM","No","Saturday","Good",44.672,37.40252,39,23.9994,71
"Dec","12 PM","No","Saturday","Good",46.364,41.00216,39,19.0012,94
"Dec","1 PM","No","Saturday","Good",46.364,39.1964,39,19.9995,121
"Dec","2 PM","No","Saturday","Good",46.364,39.1964,39,19.9995,85
"Dec","3 PM","No","Saturday","Good",44.672,39.1964,39,15.0013,97
"Dec","4 PM","No","Saturday","Good",44.672,41.00216,42,12.998,99
"Dec","6 PM","No","Saturday","Good",42.98,41.00216,42,6.0032,35
"Dec","7 PM","No","Saturday","Good",42.98,41.00216,52,6.0032,25
"Dec","10 PM","No","Saturday","Good",37.904,37.40252,52,0,20
"Dec","11 PM","No","Saturday","Good",37.904,33.80288,56,0,17
"Dec","12 AM","No","Sunday","Good",37.904,30.20324,60,12.998,6
"Dec","3 AM","No","Sunday","Good",36.212,35.59676,72,0,4
"Dec","10 AM","No","Sunday","Good",39.596,31.99712,81,16.9979,43
"Dec","11 AM","No","Sunday","Good",42.98,39.1964,70,11.0014,85
"Dec","12 PM","No","Sunday","Good",42.98,35.59676,75,19.9995,66
"Dec","1 PM","No","Sunday","Good",44.672,39.1964,70,16.9979,79
"Dec","2 PM","No","Sunday","Good",46.364,41.00216,61,16.9979,86
"Dec","3 PM","No","Sunday","Good",46.364,42.79604,61,12.998,91
"Dec","4 PM","No","Sunday","Good",48.056,46.39568,57,7.0015,86
"Dec","5 PM","No","Sunday","Good",46.364,42.79604,61,8.9981,44
"Dec","6 PM","No","Sunday","Good",44.672,41.00216,70,12.998,30
"Dec","8 PM","No","Sunday","Good",44.672,42.79604,49,6.0032,26
"Dec","9 PM","No","Sunday","Good",42.98,39.1964,56,8.9981,19
"Dec","10 PM","No","Sunday","Good",41.288,35.59676,61,11.0014,17
"Dec","11 PM","No","Sunday","Good",39.596,35.59676,65,8.9981,16
"Dec","12 AM","Yes","Monday","Good",36.212,30.20324,75,11.0014,11
"Dec","1 AM","Yes","Monday","Good",41.288,35.59676,56,12.998,10
"Dec","4 AM","Yes","Monday","Good",46.364,39.1964,46,19.9995,2
"Dec","5 AM","Yes","Monday","Good",46.364,39.1964,42,26.0027,4
"Dec","6 AM","Yes","Monday","Good",44.672,39.1964,45,19.0012,4
"Dec","7 AM","Yes","Monday","Good",44.672,41.00216,45,12.998,19
"Dec","8 AM","Yes","Monday","Good",44.672,42.79604,45,8.9981,18
"Dec","9 AM","Yes","Monday","Good",46.364,39.1964,46,19.9995,62
"Dec","10 AM","Yes","Monday","Good",46.364,37.40252,42,35.0008,70
"Dec","11 AM","Yes","Monday","Good",46.364,37.40252,46,39.0007,91
"Dec","12 PM","Yes","Monday","Good",48.056,41.00216,43,31.0009,100
"Dec","2 PM","Yes","Monday","Good",49.748,49.99532,40,22.0028,153
"Dec","4 PM","Yes","Monday","Good",48.056,42.79604,43,19.0012,97
"Dec","5 PM","Yes","Monday","Good",46.364,41.00216,46,15.0013,97
"Dec","6 PM","Yes","Monday","Good",44.672,42.79604,49,6.0032,75
"Dec","7 PM","Yes","Monday","Good",42.98,41.00216,65,6.0032,65
"Dec","8 PM","Yes","Monday","Good",42.98,41.00216,56,6.0032,56
"Dec","9 PM","Yes","Monday","Good",39.596,39.1964,70,0,49
"Dec","10 PM","Yes","Monday","Good",39.596,39.1964,70,0,27
"Dec","11 PM","Yes","Monday","Good",39.596,35.59676,70,7.0015,29
"Dec","1 AM","No","Tuesday","Good",39.596,35.59676,70,8.9981,6
"Dec","2 AM","No","Tuesday","Good",39.596,35.59676,70,8.9981,4
"Dec","3 AM","No","Tuesday","Fair",42.98,37.40252,61,15.0013,3
"Dec","4 AM","No","Tuesday","Fair",42.98,37.40252,65,15.0013,3
"Dec","5 AM","No","Tuesday","Fair",42.98,35.59676,64,19.0012,8
"Dec","6 AM","No","Tuesday","Fair",42.98,35.59676,61,19.9995,35
"Dec","7 AM","No","Tuesday","Fair",42.98,37.40252,65,19.0012,80
"Dec","8 AM","No","Tuesday","Fair",42.98,39.1964,65,11.0014,164
"Dec","9 AM","No","Tuesday","Bad",44.672,42.79604,66,7.0015,104
"Dec","10 AM","No","Tuesday","Fair",44.672,42.79604,66,6.0032,60
"Dec","11 AM","No","Tuesday","Bad",44.672,42.79604,66,7.0015,30
"Dec","1 PM","No","Tuesday","Bad",42.98,39.1964,87,8.9981,20
"Dec","2 PM","No","Tuesday","Bad",53.132,53.59496,82,26.0027,14
"Dec","3 PM","No","Tuesday","Bad",53.132,53.59496,82,26.0027,19
"Dec","5 PM","No","Tuesday","Bad",51.44,51.80108,87,8.9981,115
"Dec","8 PM","No","Tuesday","Good",44.672,42.79604,93,6.0032,69
"Dec","9 PM","No","Tuesday","Good",44.672,42.79604,87,6.0032,63
"Dec","10 PM","No","Tuesday","Good",44.672,42.79604,87,6.0032,32
"Dec","11 PM","No","Tuesday","Good",42.98,39.1964,93,8.9981,26
"Dec","12 AM","No","Wednesday","Good",44.672,41.00216,87,11.0014,10
"Dec","1 AM","No","Wednesday","Good",44.672,41.00216,76,11.0014,12
"Dec","2 AM","No","Wednesday","Good",44.672,39.1964,61,16.9979,7
"Dec","3 AM","No","Wednesday","Good",44.672,39.1964,61,16.9979,4
"Dec","5 AM","No","Wednesday","Good",44.672,37.40252,57,23.9994,9
"Dec","6 AM","No","Wednesday","Good",44.672,39.1964,57,16.9979,43
"Dec","8 AM","No","Wednesday","Good",44.672,37.40252,57,23.9994,217
"Dec","10 AM","No","Wednesday","Good",46.364,41.00216,57,15.0013,96
"Dec","12 PM","No","Wednesday","Good",46.364,37.40252,46,36.9974,140
"Dec","1 PM","No","Wednesday","Good",46.364,37.40252,39,31.0009,159
"Dec","2 PM","No","Wednesday","Good",44.672,37.40252,39,26.0027,120
"Dec","3 PM","No","Wednesday","Good",44.672,37.40252,36,27.9993,117
"Dec","4 PM","No","Wednesday","Good",42.98,35.59676,36,27.9993,167
"Dec","5 PM","No","Wednesday","Good",41.288,35.59676,38,16.9979,250
"Dec","6 PM","No","Wednesday","Good",39.596,30.20324,38,22.0028,169
"Dec","7 PM","No","Wednesday","Good",37.904,30.20324,41,16.9979,151
"Dec","8 PM","No","Wednesday","Good",37.904,30.20324,41,15.0013,79
"Dec","10 PM","No","Wednesday","Good",36.212,31.99712,44,7.0015,33
"Dec","11 PM","No","Wednesday","Good",36.212,28.39748,44,16.9979,39
"Dec","12 AM","No","Thursday","Fair",36.212,30.20324,47,12.998,28
"Dec","1 AM","No","Thursday","Good",36.212,28.39748,47,15.0013,15
"Dec","2 AM","No","Thursday","Good",34.52,30.20324,51,7.0015,3
"Dec","3 AM","No","Thursday","Good",34.52,26.6036,55,12.998,2
"Dec","4 AM","No","Thursday","Good",34.52,28.39748,55,11.0014,3
"Dec","5 AM","No","Thursday","Good",34.52,30.20324,55,7.0015,10
"Dec","6 AM","No","Thursday","Good",34.52,33.80288,59,0,41
"Dec","7 AM","No","Thursday","Good",32.828,28.39748,64,6.0032,106
"Dec","8 AM","No","Thursday","Fair",34.52,33.80288,64,0,210
"Dec","10 AM","No","Thursday","Fair",36.212,30.20324,64,11.0014,110
"Dec","11 AM","No","Thursday","Fair",37.904,33.80288,60,6.0032,122
"Dec","12 PM","No","Thursday","Fair",39.596,35.59676,56,7.0015,130
"Dec","1 PM","No","Thursday","Fair",41.288,37.40252,52,7.0015,131
"Dec","2 PM","No","Thursday","Fair",42.98,42.79604,52,0,142
"Dec","3 PM","No","Thursday","Fair",42.98,41.00216,52,6.0032,177
"Dec","4 PM","No","Thursday","Good",42.98,39.1964,52,11.0014,177
"Dec","7 PM","No","Thursday","Good",42.98,41.00216,56,7.0015,135
"Dec","8 PM","No","Thursday","Good",41.288,37.40252,65,7.0015,96
"Dec","9 PM","No","Thursday","Fair",41.288,37.40252,61,8.9981,68
"Dec","10 PM","No","Thursday","Good",41.288,37.40252,65,8.9981,55
"Dec","11 PM","No","Thursday","Good",42.98,39.1964,65,11.0014,45
"Dec","1 AM","No","Friday","Good",39.596,37.40252,65,6.0032,20
"Dec","3 AM","No","Friday","Good",37.904,33.80288,70,7.0015,6
"Dec","4 AM","No","Friday","Good",37.904,33.80288,70,6.0032,2
"Dec","5 AM","No","Friday","Good",36.212,33.80288,75,6.0032,10
"Dec","6 AM","No","Friday","Good",37.904,33.80288,70,6.0032,32
"Dec","7 AM","No","Friday","Good",37.904,33.80288,75,6.0032,95
"Dec","8 AM","No","Friday","Fair",37.904,33.80288,75,6.0032,205
"Dec","9 AM","No","Friday","Good",39.596,39.1964,75,0,194
"Dec","11 AM","No","Friday","Good",44.672,41.00216,66,12.998,171
"Dec","12 PM","No","Friday","Good",44.672,42.79604,57,8.9981,197
"Dec","1 PM","No","Friday","Fair",48.056,44.6018,53,8.9981,207
"Dec","2 PM","No","Friday","Fair",51.44,51.80108,47,6.0032,245
"Dec","5 PM","No","Friday","Good",49.748,49.99532,54,11.0014,242
"Dec","6 PM","No","Friday","Good",48.056,44.6018,62,8.9981,182
"Dec","7 PM","No","Friday","Fair",46.364,39.1964,49,27.9993,112
"Dec","8 PM","No","Friday","Fair",46.364,44.6018,66,7.0015,91
"Dec","9 PM","No","Friday","Fair",48.056,46.39568,66,7.0015,95
"Dec","10 PM","No","Friday","Fair",46.364,42.79604,71,11.0014,85
"Dec","11 PM","No","Friday","Fair",48.056,42.79604,66,16.9979,73
"Dec","12 AM","No","Saturday","Fair",49.748,49.99532,62,22.0028,44
"Dec","1 AM","No","Saturday","Fair",51.44,51.80108,62,19.0012,35
"Dec","2 AM","No","Saturday","Fair",51.44,51.80108,62,19.0012,28
"Dec","3 AM","No","Saturday","Fair",51.44,51.80108,62,19.0012,18
"Dec","4 AM","No","Saturday","Good",49.748,49.99532,71,15.0013,10
"Dec","5 AM","No","Saturday","Fair",48.056,44.6018,76,15.0013,1
"Dec","9 AM","No","Saturday","Good",49.748,49.99532,76,0,90
"Dec","11 AM","No","Saturday","Good",53.132,53.59496,71,11.0014,217
"Dec","12 PM","No","Saturday","Good",61.592,62.6,39,19.9995,273
"Dec","1 PM","No","Saturday","Good",59.9,60.79424,42,32.9975,313
"Dec","2 PM","No","Saturday","Good",56.516,57.1946,51,22.0028,300
"Dec","4 PM","No","Saturday","Good",54.824,55.40072,51,26.0027,195
"Dec","5 PM","No","Saturday","Good",53.132,53.59496,54,12.998,129
"Dec","6 PM","No","Saturday","Good",53.132,53.59496,54,8.9981,93
"Dec","8 PM","No","Saturday","Good",53.132,53.59496,54,15.0013,71
"Dec","10 PM","No","Saturday","Good",49.748,49.99532,62,8.9981,38
"Jan","12 AM","No","Sunday","Good",48.056,48.20144,66,0,48
"Jan","1 AM","No","Sunday","Good",48.056,44.6018,66,8.9981,93
"Jan","3 AM","No","Sunday","Good",42.98,42.79604,81,0,52
"Jan","4 AM","No","Sunday","Good",41.288,39.1964,81,6.0032,8
"Jan","5 AM","No","Sunday","Good",41.288,37.40252,81,7.0015,5
"Jan","6 AM","No","Sunday","Good",39.596,35.59676,93,8.9981,2
"Jan","7 AM","No","Sunday","Good",39.596,33.80288,93,11.0014,7
"Jan","8 AM","No","Sunday","Good",39.596,35.59676,87,7.0015,14
"Jan","9 AM","No","Sunday","Good",39.596,35.59676,93,7.0015,40
"Jan","11 AM","No","Sunday","Good",46.364,42.79604,76,8.9981,138
"Jan","12 PM","No","Sunday","Good",51.44,51.80108,62,19.0012,201
"Jan","1 PM","No","Sunday","Good",53.132,53.59496,58,19.0012,223
"Jan","2 PM","No","Sunday","Good",54.824,55.40072,54,19.9995,267
"Jan","3 PM","No","Sunday","Good",56.516,57.1946,51,19.9995,265
"Jan","4 PM","No","Sunday","Fair",54.824,55.40072,54,19.9995,215
"Jan","5 PM","No","Sunday","Fair",58.208,59.00036,48,11.0014,111
"Jan","7 PM","No","Sunday","Bad",53.132,53.59496,67,26.0027,105
"Jan","9 PM","No","Sunday","Fair",54.824,55.40072,67,16.9979,71
"Jan","10 PM","No","Sunday","Good",56.516,57.1946,55,27.9993,66
"Jan","1 AM","Yes","Monday","Good",48.056,42.79604,43,27.9993,12
"Jan","4 AM","Yes","Monday","Good",41.288,33.80288,45,22.0028,4
"Jan","5 AM","Yes","Monday","Good",41.288,33.80288,45,22.0028,4
"Jan","6 AM","Yes","Monday","Good",39.596,30.20324,41,26.0027,14
"Jan","7 AM","Yes","Monday","Good",37.904,28.39748,32,26.0027,16
"Jan","8 AM","Yes","Monday","Good",37.904,30.20324,35,16.9979,53
"Jan","9 AM","Yes","Monday","Good",37.904,33.80288,35,0,68
"Jan","11 AM","Yes","Monday","Good",39.596,28.39748,35,32.9975,175
"Jan","1 PM","Yes","Monday","Good",42.98,35.59676,36,19.9995,176
"Jan","2 PM","Yes","Monday","Good",42.98,35.59676,36,27.9993,151
"Jan","4 PM","Yes","Monday","Good",39.596,30.20324,35,27.9993,154
"Jan","5 PM","Yes","Monday","Good",39.596,30.20324,35,26.0027,153
"Jan","6 PM","Yes","Monday","Good",39.596,31.99712,33,16.9979,126
"Jan","7 PM","Yes","Monday","Good",37.904,30.20324,38,15.0013,93
"Jan","8 PM","Yes","Monday","Good",37.904,30.20324,41,15.0013,88
"Jan","9 PM","Yes","Monday","Fair",37.904,28.39748,41,22.0028,66
"Jan","11 PM","Yes","Monday","Good",36.212,28.39748,44,16.9979,34
"Jan","12 AM","No","Tuesday","Good",34.52,26.6036,51,16.9979,13
"Jan","1 AM","No","Tuesday","Good",32.828,24.79784,55,15.0013,6
"Jan","2 AM","No","Tuesday","Good",32.828,23.00396,51,16.9979,3
"Jan","4 AM","No","Tuesday","Good",31.136,21.1982,55,16.9979,5
"Jan","5 AM","No","Tuesday","Good",29.444,19.40432,54,12.998,12
"Jan","7 AM","No","Tuesday","Good",29.444,17.59856,59,16.9979,170
"Jan","8 AM","No","Tuesday","Good",31.136,19.40432,55,19.0012,354
"Jan","10 AM","No","Tuesday","Good",31.136,17.59856,47,31.0009,60
"Jan","11 AM","No","Tuesday","Good",32.828,19.40432,37,35.0008,75
"Jan","2 PM","No","Tuesday","Good",31.136,17.59856,43,35.0008,79
"Jan","3 PM","No","Tuesday","Good",31.136,17.59856,37,27.9993,77
"Jan","4 PM","No","Tuesday","Good",29.444,13.99892,39,39.0007,136
"Jan","5 PM","No","Tuesday","Good",29.444,15.80468,26,31.0009,245
"Jan","6 PM","No","Tuesday","Good",29.444,13.99892,26,35.0008,224
"Jan","8 PM","No","Tuesday","Good",27.752,17.59856,33,16.9979,115
"Jan","9 PM","No","Tuesday","Good",26.06,15.80468,36,15.0013,68
"Jan","10 PM","No","Tuesday","Good",26.06,15.80468,46,16.9979,33
"Jan","11 PM","No","Tuesday","Good",26.06,12.20504,46,26.0027,18
"Jan","12 AM","No","Wednesday","Good",24.368,10.39928,42,22.0028,9
"Jan","1 AM","No","Wednesday","Good",20.984,6.79964,38,19.9995,3
"Jan","2 AM","No","Wednesday","Good",19.292,5.00576,34,19.0012,1
"Jan","3 AM","No","Wednesday","Good",19.292,5.00576,34,19.0012,1
"Jan","4 AM","No","Wednesday","Good",19.292,8.6054,41,12.998,2
"Jan","5 AM","No","Wednesday","Good",19.292,8.6054,41,12.998,14
"Jan","6 AM","No","Wednesday","Good",19.292,8.6054,41,11.0014,59
"Jan","7 AM","No","Wednesday","Good",19.292,8.6054,44,12.998,152
"Jan","8 AM","No","Wednesday","Good",19.292,10.39928,44,8.9981,315
"Jan","9 AM","No","Wednesday","Good",20.984,10.39928,45,8.9981,180
"Jan","10 AM","No","Wednesday","Good",22.676,15.80468,45,0,64
"Jan","11 AM","No","Wednesday","Fair",24.368,17.59856,42,6.0032,46
"Jan","12 PM","No","Wednesday","Fair",26.06,15.80468,46,12.998,84
"Jan","1 PM","No","Wednesday","Fair",29.444,17.59856,43,16.9979,91
"Jan","2 PM","No","Wednesday","Fair",29.444,17.59856,46,16.9979,75
"Jan","3 PM","No","Wednesday","Fair",32.828,21.1982,37,22.0028,90
"Jan","4 PM","No","Wednesday","Fair",32.828,23.00396,40,19.0012,131
"Jan","5 PM","No","Wednesday","Fair",34.52,26.6036,40,12.998,281
"Jan","6 PM","No","Wednesday","Fair",34.52,28.39748,37,8.9981,289
"Jan","7 PM","No","Wednesday","Fair",34.52,30.20324,40,7.0015,184
"Jan","9 PM","No","Wednesday","Fair",34.52,33.80288,44,0,90
"Jan","10 PM","No","Wednesday","Fair",34.52,30.20324,47,6.0032,52
"Jan","11 PM","No","Wednesday","Fair",34.52,30.20324,44,7.0015,32
"Jan","12 AM","No","Thursday","Fair",36.212,30.20324,47,12.998,14
"Jan","1 AM","No","Thursday","Good",34.52,30.20324,51,6.0032,5
"Jan","2 AM","No","Thursday","Good",34.52,30.20324,51,6.0032,4
"Jan","3 AM","No","Thursday","Good",34.52,33.80288,61,0,4
"Jan","4 AM","No","Thursday","Fair",34.52,30.20324,59,6.0032,5
"Jan","5 AM","No","Thursday","Fair",34.52,30.20324,59,6.0032,26
"Jan","6 AM","No","Thursday","Fair",34.52,28.39748,75,8.9981,78
"Jan","7 AM","No","Thursday","Fair",34.52,30.20324,69,6.0032,215
"Jan","8 AM","No","Thursday","Fair",34.52,33.80288,75,0,388
"Jan","9 AM","No","Thursday","Fair",36.212,35.59676,69,0,227
"Jan","10 AM","No","Thursday","Fair",37.904,33.80288,52,6.0032,86
"Jan","12 PM","No","Thursday","Good",42.98,37.40252,49,16.9979,120
"Jan","2 PM","No","Thursday","Good",46.364,41.00216,39,19.0012,117
"Jan","5 PM","No","Thursday","Fair",48.056,44.6018,34,12.998,412
"Jan","8 PM","No","Thursday","Good",42.98,42.79604,49,0,177
"Jan","10 PM","No","Thursday","Good",39.596,33.80288,60,11.0014,71
"Jan","11 PM","No","Thursday","Good",37.904,33.80288,70,7.0015,60
